"Azioni";"Codice";"Nome";"Barcode";"Tipo";"Categoria";"Sottocategoria";"Giacenza";"Prezzo di acquisto";"Valore magazzino";"Q.tà per confezione";"Prezzo €";"Iva";"Creato da";"Disabilitato"
"";"LALETTURA-I";"Lampada da lettura Materassificio Montalese";"";"Kit";"";"";"0";"36,7";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIX172-1";"Scatolino/Coperchio lat pro letto";"";"Semplice";"";"";"0";"1,2";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIX173_1";"Staffa/Base_lat_pro_letto";"";"Semplice";"";"";"0";"0,5";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIX178_2";"Staffa proiettore";"";"Semplice";"";"";"0";"0,5";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"VITE TUOCH";"VITE TOUCH";"";"Semplice";"";"";"0";"0,2";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"PR+ST+PR-MATMON";"Bacchetto a L completo di proiettore, staffa e prolunga in metallo";"";"Semplice";"";"";"0";"20";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"PTOUCHP";"Porta TOUCH plastico";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"CA11265_HEIDI-M";"Lente Ledil CA11265_HEIDI-M   ~25° medium beam";"";"Semplice";"";"";"0";"0,9";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIX173";"Staffa/Base_lat_pro_letto";"";"Semplice";"";"";"0";"0,5";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"MOON3-Custom ""Four Season""";"Lampada da Tavolo 5W 2700K CRI90 autonomia 15 ore Custom per Four Season";"";"Kit";"";"";"0";"0";"0,0000000000";"1";"106";"22%";"Giacomo";"false"
"";"AL5241MEWW";"Micro Clip MK2 W Optics Medium 25° Warm White 3000K";"";"Semplice";"";"";"0";"122,78";"0,0000000000";"1";"235";"22%";"Giacomo";"false"
"";"AL5308";"Spike - Picchetto";"";"Semplice";"";"";"0";"15,84";"0,0000000000";"1";"32";"22%";"Giacomo";"false"
"";"AL5310ME30";"Proiettore Moon optics Medium 25° Warm White 3000K";"";"Semplice";"";"";"0";"136,8";"0,0000000000";"1";"262";"22%";"Giacomo";"false"
"";"PRF-04530";"SCHEDA ESTRO ø 68mm 3 LED + SEGNALAZIONE";"";"Semplice";"";"";"0";"1,7";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"DLED.3";"DISCO LED CON 3 LED SEUL M2 Z5 CRI90 DA 1.2 W 2700K CON LED SEGNALAZIONE RICARICA COLORE VERDE 4 CAVI DI 70 CM.";"";"Kit";"";"";"0";"0";"0,0000000000";"1";"7,2";"22%";"Giacomo";"false"
"";"SSCS1W0-3535278003-0000003S-00004";"SEOUL Z5M4  LED   2700°K-CRI 80- 3 STEP";"";"Semplice";"";"";"0";"0,31";"0,0000000000";"1";"0";"22%";"Paolo";"false"
"";"NSL103000IP";"Neon Strip side emission 10W/mt 3000K IP67";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"29,6";"22%";"Giacomo";"false"
"";"SSCS1W0-3535278003-0000003S-0000";"SEOUL Z5M4  LED   2700°K-CRI 80- 3 STEP";"";"Semplice";"";"";"0";"0,31";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LDTAV_O_B";"LAMPADA TAVOLO Officina Bianchi 5 componenti";"";"Kit";"";"";"0";"20";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"COCCIA";"COCCIA lampada da tavolo Officina Bianchi";"";"Semplice";"";"";"0";"30";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"STELO";"STELO lampada da tavolo Officina Bianchi";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"BASE";"BASE lampada da tavolo Officina Bianchi";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"FERMABASE";"FERMABASE lampada da tavolo Officina Bianchi";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"BASETTA";"BASETTA per lampada da tavolo Officina Bianchi";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"MOON 3";"LAMPADA DA TAVOLO A BATTERIA  H380 6W autonomia 8 ore";"";"Kit";"";"";"0";"0";"0,0000000000";"1";"114,9";"22%";"Giacomo";"false"
"";"LADTAVOLO";"LAMPADA DA TAVOLO Officina Bianchi";"";"Kit";"";"";"0";"26";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Lampada LED Module";"Scheda a batteria RS DC8.6, L70mm*W40mm";"";"Semplice";"";"";"0";"9,85";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIX187A_2";"Tappo Moon 3";"";"Semplice";"";"";"0";"3,5";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIX187B_1";"Sotto Moon 3";"";"Semplice";"";"";"0";"3,8";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"MC-9W";"Maxi camera 9W IP67";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"207,6";"22%";"Giacomo";"false"
"";"LADTABA";"LAMPADA DA TAVOLO A BATTERIA";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"PRF-05156";"REGOLATORE DI CORRENTE 350mA IP67";"";"Semplice";"";"";"0";"3";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Specchio 1708/4";"Cornice specchio 14W/mt 2700K - quarto di bona laterale - 530x1530 misure esterne";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"188";"22%";"Giacomo";"false"
"";"ETA14 250/30";"Profilo Eta 1708mm 3000K 14Wmt 300led/m completo di Driver e 10 mt di cavo 2x0.5mm";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"63,4";"22%";"Giacomo";"false"
"";"ETA14 180/30 IP67";"Profilo Eta14 lungh 1800mm 3000K 14Wmt IP67 completo di driver + 10mt cavo 2x0,5mm";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"65,06";"22%";"Giacomo";"false"
"";"IOTA14IP3000-2500";"Profilo angolare 16x16mm 14W/mt 2500mm completamente resinato IP67 3000K CRI90 1mt di cavo uscita laterale";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"BGM13W3000";"Brandy Glass Maxi 13W 3000K CRI90";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"210";"22%";"Giacomo";"false"
"";"DELTA13 30/27";"Profilo Delta 2712mm 2700K 13Wmt 180lumen x watt uscita cavo da dietro 1mt 300mm con calamita completo di driver";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"37";"22%";"Giacomo";"false"
"";"DELTA13 60/27";"Profilo Delta 2712mm 2700K 13Wmt 180lumen x watt uscita cavo da dietro 1mt 600mm con calamita completo di driver";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"64";"22%";"Giacomo";"false"
"";"DELTA13 80/27";"Profilo Delta 2712mm 2700K 13Wmt 180lumen x watt uscita cavo da dietro 1mt 800mm con calamita completo di driver";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"82";"22%";"Giacomo";"false"
"";"CA12050_STRADA-FT";"Lente Ledil CA12050_STRADA-FT 20x16 mm H8,35mm moq 240pcs";"";"Semplice";"";"";"0";"0,963";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Vetrino MOON3";"Vetrino Brandy Opaco lavorato da tondo Diam. 29,5 H 1,3mm Diam 20,7 H 2,4mm Diamante";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"PF36x18";"Piastra fissaggio 360x180 Bianca per faretto 30W orientabile";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"23,6";"22%";"Giacomo";"false"
"";"PRESA_MOON";"CONNETTORE FEMMINA Diam 14mm ""Ventisette""";"";"Semplice";"";"";"0";"1,475";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"INT_MOON3";"INTERRUTTORE Moon3 15mmx10mm ""Ventisette""";"";"Semplice";"";"";"0";"2,049";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"30AWG";"CAVO 30AWG";"";"Semplice";"";"";"0";"0,263";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"RC1708 24W";"Profilo da incasso 1708 + strip 24W + driver";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"AL5065WWRNRGC";"Parade L2  Wall Wash RGBW";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"AL0575W";"Parade L4 RGBW Wall Wash";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Shinino P";"Mini proiettore da parete 3W 3000K CRI 90";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"96,4";"22%";"Giacomo";"false"
"";"PAI3x40+SAAP";"Palo acciaio Inox x Maxi Camera - Altezza 3mt completo di ancoraggio Inox a pavimento";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"285";"22%";"Giacomo";"false"
"";"PDTD14XCDP";"PIANTANE DOPPIE TUBO D.14 x Canna da pesca doppia";"";"Semplice";"";"";"0";"40";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"SLPL143000";"strip led 14,4 w montata su profilo a L 120 led resinata 3000K";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"180";"22%";"Giacomo";"false"
"";"itinere253000k";"itinere segna passo 25cm 11w 3000k";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"140";"";"Giacomo";"false"
"";"BGM12WRGBW";"Brandy Glass Maxi 12W RGBW montato su picchetto";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"218";"22%";"Giacomo";"false"
"";"T20x203P6W3000NO";"Tubolare 20x20 2mt con applicati 3 proiettori 6W ottica 45° 3000k CRI90 Verniciatura a polveri nero opaco";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"362,5";"22%";"Giacomo";"false"
"";"FF2H07RNF21";"Cavo H07RN-F 2x1 NERO";"";"Semplice";"";"";"0";"0,7265";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"FF5H03VVF20.50N";"Cavo H03VV-F 2 X 0.50 NERO";"";"Semplice";"";"";"0";"0,2711";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"FF5H03VVF30.50";"Cavo H03VV-F 3 G 0.50";"";"Semplice";"";"";"0";"0,345";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"FF5H03VVF2X0.50NERO";"Cavo H03VV-F 2 X 0.50 NERO";"";"Semplice";"";"";"0";"0,2711";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"FF5H03VV-F 2X0.50 NERO";"Cavo H03VV-F2X0.50 NERO";"";"Semplice";"";"";"0";"0,2711";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"HVFN24075H18";"Alimentatore HVFN24075H18";"";"Semplice";"";"";"0";"10,1";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"UT24V50W";"Alimentatore UT24V/50W";"";"Semplice";"";"";"0";"9,03";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIY062B";"Cupola, piastra interna ed asta Bona 120";"";"Kit";"";"";"0";"18";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"BETA TOUCH 117";"Profilo Beta 1708 Lung. 1170mm 60cm cavo + driver 230 + 2Mt cavo completo di Strip Led 14W/mt 300Led 3000K CRI90";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"28,2";"22%";"Giacomo";"false"
"";"BETA TOUCH 137";"Profilo Beta 1708 Lung. 1370mm 60cm cavo + driver 230 + 2Mt cavo completo di Strip Led 14W/mt 300Led 3000K CRI90";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"33";"22%";"Giacomo";"false"
"";"BETA TOUCH 152";"Profilo Beta 1708 Lung. 1520mm 60cm cavo + driver 230 + 2Mt cavo completo di Strip Led 14W/mt 300Led 3000K CRI90";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"36,65";"22%";"Giacomo";"false"
"";"BETA TOUCH 87";"Profilo Beta 1708 Lung. 87mm 60cm cavo + driver 230 + 2Mt cavo completo di Strip Led 14W/mt 300Led 3000K CRI90";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"22,5";"22%";"Giacomo";"false"
"";"BETA TOUCH 97";"Profilo Beta 1708 Lung. 970mm 60cm cavo + driver 230 + 2Mt cavo completo di Strip Led 14W/mt 300Led 3000K CRI90";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"24,5";"22%";"Giacomo";"false"
"";"BETA TOUCH 107";"Profilo Beta 1708 Lung. 1070mm 60cm cavo + driver 230 + 2Mt cavo completo di Strip Led 14W/mt 300Led 3000K CRI90";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"26,5";"22%";"Giacomo";"false"
"";"ETA14180/30";"Profilo ETA lungh. 1,8mt 3000K 14W/mt 300led metro";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"45,5";"22%";"Giacomo";"false"
"";"NS1515-24V14W/mIP67";"Neon Strip 1515 24V 14W/m 10mm Led 2835T 120Led/m IP67";"";"Semplice";"";"";"0";"9";"0,0000000000";"1";"45";"22%";"Giacomo";"false"
"";"RS1515-24V10-2835T-120";"Neon Strip 1515 24V 10mm Led 2835T 120Led/m IP67";"";"Semplice";"";"";"0";"9";"0,0000000000";"1";"45";"22%";"Giacomo";"false"
"";"NS1515-24V10-2835T-120";"Neon Strip 1515 24V 10mm Led 2835T 120Led/m IP67";"";"Semplice";"";"";"0";"9";"0,0000000000";"1";"45";"22%";"Giacomo";"false"
"";"CASSAJOL";"Cassaforma faretto Jolly";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"SL14.43000KIP65160L/m";"Strip led 14,4W/mt 3000K 160Led/m CRI80 IP65 Silicone Glue Coated";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"21,5";"22%";"Giacomo";"false"
"";"SFTR120";"Sfera trasparente diametro 120";"";"Semplice";"";"";"0";"4,1";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"SFTR140";"Sfera trasparente diametro 140";"";"Semplice";"";"";"0";"4,3";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"PCOK";"Pannello Controsoffitto Orbit Knauf Fibra Minerale 60x60";"";"Semplice";"";"";"0";"3";"0,0000000000";"1";"12,5";"";"Giacomo";"false"
"";"18650-3,7";"Lithium-ion 18650 2600mAh 3.7V with PCM, connector";"";"Semplice";"";"";"0";"2,39";"0,0000000000";"1";"0";"";"Giacomo";"false"
"";"Li-18650";"Lithium-ion 18650 2600mAh 3.7V with PCM, connector";"";"Semplice";"";"";"0";"2,39";"0,0000000000";"1";"0";"";"Giacomo";"false"
"";"18645";"Lithium-ion 2600mAh 7,4V with PCM and connector";"";"Semplice";"Batterie al litio";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"18650-Li";"Lithium-ion 2600mAh 7,4V with PCM and connector";"";"Semplice";"Batterie al litio";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"PIASTRABONA";"Piastra interna per lampada BONA";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"ASTABONA70";"Asta per lampada BONA70";"";"Semplice";"";"";"0";"9";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"PI3M9x8x5";"PROFILO/BARRA IN ACCIAIO INOX AISI 201 SP.8/10 NR 12,00 50,00 600,00 22 L.3000 MM - vedi disegno del cliente per maggiori dettagli tecnici . AISI 201 ACCIAIO";"";"Semplice";"";"";"0";"50";"0,0000000000";"1";"135";"22%";"Giacomo";"false"
"";"UT24V20W V3.0";"Driver AcTech 20W 230Vac / 24 Vdc";"";"Semplice";"";"";"0";"5,42";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"BG5W2700K FLEX";"Faretto da esterno ""BRANDY GLASS"" 24Vdc 5W 2700K CRI90 con attacco flessibile per rami";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"195";"22%";"Giacomo";"false"
"";"AL5160";"GOBOLED500 IP66 outdoor LED multiple image projector with additional special effects. 110-240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"6562";"22%";"Giacomo";"false"
"";"SP3328";"SOLUZIONE CORNICE DUNE MK3 - VILLA REALE";"";"Semplice";"";"";"0";"59";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"507470";"FLANGIA DIMA DUNE MK3";"";"Semplice";"";"";"0";"1";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"VERMoon3";"verniciatura Moon3";"";"Semplice";"";"";"0";"8";"0,0000000000";"1";"0";"";"Giacomo";"false"
"";"VERBONA120";"Verniciatura bronzo BONA 120";"";"Semplice";"";"";"0";"12";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"2315Trim175";"Profilo 23x15 trimless 175mm";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"2";"";"Giacomo";"false"
"";"2315Trim270";"Profilo 23x15 trimless 270mm";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"2,5";"";"Giacomo";"false"
"";"TLA2700KLB";"Testa led acciaio inox completa di lenti 50° 3 led High power 2700K CRI90 interruttore e Jack di ricarica, già assemblato con 70 cm di cavi";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"37,6";"22%";"Giacomo";"false"
"";"CFEP700";"Cavo FEP 700 mm Testa 3mm stagnato coda 6mm Testimone";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"PIC20BIANCHI";"Picchetto 20 cm officina Bianchi";"";"Semplice";"";"";"0";"4,5";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIX057";"PCB Scheda led impianto illuminazione massicciata ETR 500";"";"Semplice";"";"";"0";"0,8";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"DI13/10/3000";"Dowlight da incasso 10W 3000K Flicker Free Foro 130 Diametro 230";"";"Semplice";"";"";"0";"9,5";"0,0000000000";"1";"37,4";"22%";"Giacomo";"false"
"";"TAU20/2500/3000";"Profilo Tau 50x75mm anodizzato grigio, montaggio a plafone, 2500mm completo di strip led 20W/mt IP65 e driver interno";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"AL5014MERN";"Capital 300 Medium RGBW";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"2446";"22%";"Giacomo";"false"
"";"LALLUM20x20x2";"Profilo ad L in alluminio 20x20x2mm";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIX051_01";"Piastra per proiettore 16 led";"";"Semplice";"";"";"0";"4,5";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"PILAMBAT";"Piastra per ricarica multipla lampada a batteria";"";"Semplice";"";"";"0";"39";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIX204";"Corpo Spike";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIX205";"Sede scheda spike";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIX206";"Vetrino Spike";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Base + Asta STICK";"Base + Asta STICK in ottone finitura oro";"";"Semplice";"";"";"0";"50";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"TELESCOPE BALL 5W";"Applique Telescope Ball in ottone finitura oro 5W 230Vac con driver remoto IP44";"";"Kit";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Base + Asta + Sede Telescope Bal";"Base + Asta + Sede Telescope Ball in ottone finitura oro";"";"Semplice";"";"";"0";"50";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Base + Asta Telescope Ball";"Base + Asta Telescope Ball in ottone finitura oro Officina Bianchi";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"ALN024020.242";"ALIMENTATORE 240V-OUT: 20W-24V-0.83A DIM: 103x35.5h16-CL II, MORSETTI A VITE";"";"Semplice";"";"";"0";"4,7";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"APC-16-700";"Alimentatore APC 16-700 Meanwell IP30";"";"Semplice";"";"";"0";"3,69";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"ETA14160/30";"Profilo ETA lungh. 1,6mt 3000K 14W/mt 300led metro IP20 con 10 mt di cavo 2x0.5";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"ETA14 160/30 IP67";"Profilo Eta14 Lungh 1600mm 3000K 14Wmt IP67 completo di driver + 10mt cavo 2x0,5mm";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"ETA14 40/30 IP67";"Profilo Eta14 Lungh 400mm 3000K 14Wmt IP67 completo di driver + 10mt cavo 2x0,5mm";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"ETA25 220/RGBW";"Profilo Eta14 lungh 2200mm RGBW 25Wmt IP20 completo di driver + 10mt cavo 2x0,5mm";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"";"Giacomo";"false"
"";"HTC-U-S4";"Soft Connectors White color 4 wires";"";"Semplice";"";"";"0";"4,78";"0,0000000000";"1";"0";"0%";"Giacomo";"false"
"";"BED LIGHT 3W";"Bed Light 3W 3000K Alimentazione 24Vdc Dimmerabile Touch";"";"Semplice";"";"";"0";"17,7";"0,0000000000";"1";"43,6";"22%";"Giacomo";"false"
"";"BETA TOUCH 93";"Profilo Beta 1708 Lung. 930mm 60cm cavo + driver 230 + 2Mt cavo completo di Strip Led 14W/mt 300Led 3000K CRI90";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"23,9";"22%";"Giacomo";"false"
"";"BETA TOUCH 90";"Profilo Beta 1708 Lung. 900mm 60cm cavo + driver 230 + 2Mt cavo completo di Strip Led 14W/mt 300Led 3000K CRI90";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"23";"";"Giacomo";"false"
"";"BETA TOUCH 84";"Profilo Beta 1708 Lung. 840mm 60cm cavo + driver 230 + 2Mt cavo completo di Strip Led 14W/mt 300Led 3000K CRI90";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"22,3";"";"Giacomo";"false"
"";"OBLO 30 - 3000 - 30";"Lampada a plafone diametro 300mm 3000K CRI90 30W";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"262,6";"22%";"Giacomo";"false"
"";"SHININO INCASSO";"Faretto Shinino da incasso";"";"Kit";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIX083B_01";"Base_shinino_incasso";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIX084B_01";"Ghiera_ape_incasso";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"IOTA15/25/IP";"IOTA15 Profilo angolare 16x16 250mm IP67";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"38,9";"22%";"Giacomo";"false"
"";"Y1945";"KAPPA50 Profilo angolare 30x30 ""Profili + strip 50W/mt + driver + tappi + clip di fissaggio"".";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"106";"22%";"Giacomo";"false"
"";"Beta9,6IP67";"Profilo BETA 17x08 ""Profili + strip 9,6W/mt + driver + tappi + clip di fissaggio completamente resinato IP67""";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"61";"22%";"Giacomo";"false"
"";"AL0148";"Monocavo alimentazione + DMX 3x1,5 + (2x0.22) + 022";"";"Semplice";"";"";"0";"5,3";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"HD03-P1-DR";"Dowlight da incasso ottica arretrata 10W foro 90mm";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"84,6";"22%";"Giacomo";"false"
"";"LB4PIX203_01";"Piatto relamping Tasselli";"";"Semplice";"";"";"0";"2,25";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"GHIERA SHINONE";"GHIERA SHINONE";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"DFD12cmH2mmF5cm";"Disco ferro diametro 12 cm spessore 2mm con foro centrale 5cm Officina Bianchi";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LB4PIX122_02";"Ghiera rete Brandy Maxi";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"LAMBDA14-180IP67";"Profilo LAMBDA lungh.1800mm 3000K 14Wmt IP67 + 10mt cavo 2x0,5mm";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"54,6";"22%";"Giacomo";"false"
"";"LAMBDA14-160IP67";"Profilo LAMBDA lungh.1600mm 3000K 14Wmt IP67 + 10mt cavo 2x0,5mm";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"48,5";"22%";"Giacomo";"false"
"";"DMX-SPLITTER-4CH-RDM-LE";"Professional 4 Way DMX Splitter/Distributor, Din Rail, min: -10C max: +60C";"";"Semplice";"";"";"0";"159";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"H05RN-F 2X0,75";"Cavo H05RN-F 2X0,75";"";"Semplice";"";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Resinatura Brandy";"Resinatura Brandy";"";"Semplice";"";"";"0";"3,38";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"PF36x20";"Piastra fissaggio 360x200 doppio faretto orientabile";"";"Semplice";"";"";"0";"24";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"PR-SL05-03-B2";"Profilo in alluminio ossidato nero 17x15mm, 2 metri";"";"Semplice";"";"";"0";"6,65";"0,0000000000";"1";"0";"";"Giacomo";"false"
"";"PRD-03-FB2";"Diffusore nero per profili del tipo PR-XXXX-03-X2, 2 metri";"";"Semplice";"";"";"0";"3,05";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Resina BRANDY GRANDE";"Resina BRANDY GRANDE";"";"Semplice";"";"";"0";"1";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Montaggio Brandy Grande";"Montaggio Brandy Grande";"";"Semplice";"";"";"0";"10";"0,0000000000";"1";"0";"22%";"Paolo";"false"
"";"PR-SL06-05-S3";"Profilo in alluminio 12x27mm";"";"Semplice";"";"";"0";"3,3";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"PRD-05-FM3";"Diffusore opaco per profili del tipo PR-XXXX-05- X3";"";"Semplice";"";"";"0";"1,57";"0,0000000000";"1";"0";"22%";"Giacomo";"true"
"";"PRA-SL06-GP-N";"Tappino grigio per profilo in alluminio PR-SL06-05";"";"Semplice";"";"";"0";"0,25";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
